S.NO.,Date,Month,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,
317,19-Jun-25,June,Afternoon,208088,Avanan,Medium,Alert,Sarvesh,Harish & Venkat ,6/19/2025 16:19,6/19/2025 16:21,2.00,6/19/2025 16:39,20.00,6/19/2025 20:19,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the user""bhuguely@arcutis.com"" location is NL ,where all the used Ips are clean and and user is using nordvpn sso and other known applications and MFA was satisfied,Nothing suspicious closing as false positive. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule 289 19th June'25 (208088).xlsx,False Positive,IP Clean,,Fail,Provide justification for increased MTTR,
318,19-Jun-25,June,Afternoon,208089,Avanan,Medium,Alert,Sarvesh,Venkat & Harish,6/19/2025 16:24,6/19/2025 16:33,9.00,6/19/2025 16:40,16.00,6/19/2025 20:24,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the user""bhuguely@arcutis.com"" location is NL ,where all the used Ips are clean and and user is using nordvpn sso and other known applications and MFA was satisfied,Nothing suspicious closing as false positive. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule 289 19th June'25 (208089).xlsx,False Positive,IP Clean,,Pass,,
319,19-Jun-25,June,Afternoon,208090,AD,Medium,Incident ,Sarvesh,Venkat & Harish,6/19/2025 17:49,6/19/2025 18:23,34.00,6/19/2025 18:57,68.00,6/19/2025 21:49,Resolved,"Triaging steps performed:checked IP Reputation Cleaned, oberserved the events checked the IP's no malicious IP's detected,check history-sign in logs of the users (bhuguely@arcutis.com,rkovalski@arcutis.com and jpiccone@arcutis.com) and the locations NL, PL & IE, for NL user has user NordVPN SSO, mfa is satisfied ,observed that no successfull attempts from PL and IE, due to the Access has been blocked due to conditional access policies and users have also been using NordVPN,closing as True positive.",No,Authentication Attempt from New Country,Sentinel,Closed,Rule 021 19th June'25 (208090).xlsx,True Positive,,,Fail,Provide justification for increased MTTR,
320,19-Jun-25,June,Afternoon,208091,Sophos,High,Alert,Sarvesh,Venkat & Harish,6/19/2025 19:54,6/19/2025 20:09,15.00,6/19/2025 20:52,58.00,6/19/2025 20:54,Resolved,"Checked Sophos central, All the sophos services restarted on their own and running for the device ARQ-00446.",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sophos,Closed,Rule 280 19th June'25 (208091).xlsx,False Positive,IP Clean,,Fail,Provide justification for increased MTTR,
321,19-Jun-25,June,Afternoon,208092,AD,Medium,Incident ,Sarvesh,Venkat & Harish,6/19/2025 20:57,6/19/2025 21:10,13.00,6/19/2025 21:12,15.00,6/20/2025 0:57,Resolved,"Triaging steps performed:checked IP Reputation Cleaned, oberserved the events checked the IP's no malicious IP's detected,check history-sign in logs of the users (bhuguely@arcutis.com,rkovalski@arcutis.com and jpiccone@arcutis.com) and the locations NL, PL & IE, for NL user has user NordVPN SSO, mfa is satisfied ,observed that no successfull attempts from PL and IE, due to the Access has been blocked due to conditional access policies and users have also been using NordVPN,closing as True positive.",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule 021 19th June'25 (208092).xlsx,True Positive,,,Pass,,
322,19-Jun-25,June,Afternoon,208093,AD,Medium,Alert,Sarvesh,Venkat & Harish,6/19/2025 21:00,6/19/2025 21:10,10.00,6/19/2025 21:15,15.00,6/20/2025 1:00,Resolved,"Triaging steps: checked events all users are using Nord VPN, only one user was using different ip checked sign in logs, users is using known apps with known device, IP is clean and known to user, nothing suspicious found, closing as FP, Escalating (Yes/ No) No.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008 19th June'25 (208093).xlsx,False Positive,Nord VPN,,Pass,,
323,19-Jun-25,June,Night,208094,AD,Medium,Alert,venkat,"Umika, Navtesh & Dhroovi",6/19/2025 12:05,6/19/2025 12:07,2.00,6/19/2025 12:22,17.00,6/19/2025 16:05,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No..",No,Rule#017-Tracking Password Changes,Sentinel,closed,Rule#017 18th June'25 (208094).xlsx,False Positive,Legitimate user,,Pass,,
324,19-Jun-25,June,Night,208095,Box,Medium,Alert,venkat,"Umika, Navtesh & Dhroovi",6/19/2025 12:30,6/19/2025 12:30,0.00,6/19/2025 12:37,7.00,6/19/2025 16:30,Resolved,"Triaging steps: By observing the events some external users from external domains accessed folders which are business related, by observings additional details, these all are collaboration invites for business purpose and communications, IP are clean nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No.",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule#006 19th June'25(208095).xlsx,False Positive,Legitimate user,,Pass,,
325,19-Jun-25,June,Night,208096,AD,Medium,Alert,venkat,"Umika, Navtesh & Dhroovi",6/19/2025 12:30,6/19/2025 12:30,0.00,6/19/2025 12:48,18.00,6/19/2025 16:30,Resolved,"Triaging Steps performed: Check IP - IP's are clean closure comments: Observed the events, admin jgreenwood has updated the policies, and checked the sign in logs of the user No Suspicious activity found closing as False positive Escalating (yes/ No) No",No,Rule#263-Detect unauthorized or changes in AD which allows access to critical business assets and review,Sentinel,Closed,Rule#263 19th June'2025 (208096).xlsx,False Positive,Legitimate user,,Pass,,
326,19-Jun-25,June,Night,208097,AD,Medium,Alert,venkat,"Umika, Navtesh & Dhroovi",6/19/2025 13:00,6/19/2025 13:00,0.00,6/19/2025 13:04,4.00,6/19/2025 17:00,Resolved,"Triaging Steps performed : Observed the events, admin ""jfrpmmer@arcutis.com"" has elevated multiple roles by activating PIM and it is legitimate activity Nothing suspicious",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule#010 19th June'25 (208097).xlsx,False Positive,Legitimate user,,Pass,,
327,19-Jun-25,June,Night,208098,Avanan,Medium,Alert,venkat,"Umika, Navtesh & Dhroovi",6/19/2025 13:00,6/19/2025 13:00,0.00,6/19/2025 13:10,10.00,6/19/2025 17:00,Resolved,"Triaging Steps performed : Observed the events, users sent business related mail, No suspicious mail or activity was detected, Closing as false positive",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule#267 19th June'2025 (208098).xlsx,False Positive,Legitimate user,,Pass,,
328,19-Jun-25,June,Night,208099,Box,Medium,Alert,venkat,"Umika, Navtesh & Dhroovi",6/19/2025 14:00,6/19/2025 14:00,0.00,6/19/2025 14:09,9.00,6/19/2025 18:00,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users   downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 19th June'25(208099).xlsx,False Positive,Legitimate user,,Pass,,
329,19-Jun-25,June,Night,208100,AD,Low,Alert,venkat,"Umika, Navtesh & Dhroovi",6/19/2025 14:41,6/19/2025 14:47,6.00,6/19/2025 15:18,37.00,6/19/2025 22:41,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious activities, closure comments :Observed the events, Detected users are within US,IN ,MX locations and Non-Interactive signin logs detected, reason being ""Access has been blocked due to conditional access policies or Due to a configuration change made by your administrator,' No suspicious activity found Escalating (yes/ No) No",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 19th June'2025 (208100).xlsx,False Positive,Legitimate user,Console was not responding.,Pass,,
330,19-Jun-25,June,Night,208101,AD,Medium,Alert,venkat,"Umika, Navtesh & Dhroovi",6/19/2025 16:13,6/19/2025 16:31,18.00,6/19/2025 16:34,21.00,6/19/2025 20:13,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US, CA and found other location with guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 19th June'25 (208101).xlsx,False Positive,Legitimate user,Console was not responding.,Pass,,
331,20-Jun-25,June,Morning,208102,Avanan,Medium,Alert,Navtesh,"Sarvesh , Saranya & Ashiesh",6/20/2025 11:19,6/20/2025 11:22,3.00,6/20/2025 11:47,28.00,6/20/2025 15:19,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events old browser anomaly detected for user tmohammad@arcutis.com, browser is whitelisted in org, checked sign in logs user using clean IP with known device and known business related apps, location is US, MFA is satisfied nothing suspicious found. Escalating (yes/ No)",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289 20th June'2025 (208102).xlsx,False Positive,IP Clean,getting error in windows work space,Pass,,
332,20-Jun-25,June,Morning,208103,Avanan,Medium,Alert,Navtesh,"Sarvesh , Saranya & Ashiesh",6/20/2025 11:29,6/20/2025 11:30,1.00,6/20/2025 11:39,10.00,6/20/2025 15:29,Resolved,Duplicate alert of 208102,No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Duplicate alert of 208102,False Positive,IP Clean,,Pass,,
333,20-Jun-25,June,Morning,208104,AD,Low,Alert,Navtesh,"Sarvesh , Saranya & Ashiesh",6/20/2025 13:11,6/20/2025 13:12,1.00,6/20/2025 13:17,6.00,6/20/2025 21:11,Resolved,"Triaging Steps performed : checked sign in logs of the users, Check ip reputation - clean. Check history -- yes suspicious activities Sign in logs / -- yes, closure comments :Observed the events, Detected users from US an IN, only 1 user from MX, in which there were no successful or failed attempt from this country, all were from US, with known apps and device, No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 20th June'2025 (208104),False Positive,Legitimate user,,Pass,,
334,20-Jun-25,June,Afternoon,208105,AD,Medium,Alert,Saranya,Venkat & Harish,6/20/2025 16:57,6/20/2025 17:05,8.00,6/20/2025 17:19,22.00,6/20/2025 20:57,Resolved,Observed the Events checked the User were added into MS-Pim Nothing suspicious closing as FP.,No,Rule#016-User Added To Microsoft Entra ID Privileaged Groups,Sentinel,Closed,No Template,False Positive,Legitimate user,Working on Domo alert and connect with Raghava,Fail,Create Rule ID Template,
335,20-Jun-25,June,Afternoon,208106,AD,Medium,Alert,Saranya,Venkat & Harish,6/20/2025 16:57,6/20/2025 17:05,8.00,6/20/2025 17:20,23.00,6/20/2025 20:57,Resolved,Observed the Events checked the User were added into MS-Pim Nothing suspicious closing as FP.,No,Rule#016-User Added To Microsoft Entra ID Privileaged Groups,Sentinel,Closed,No Template,False Positive,Legitimate user,Working on Domo alert and connect with Raghava,Fail,Create Rule ID Template,
336,20-Jun-25,June,Afternoon,208107,AD,Medium,Alert,Saranya,Venkat & Harish,6/20/2025 20:27,6/20/2025 20:30,3.00,6/20/2025 20:39,12.00,6/21/2025 0:27,Resolved,"Triaging steps: Checked events for the 2 users,found user attempt from IL,JP but it was failed attempt due to conditional access and IP reputation was clean verified in virustotal and abuseIP, checked sign in logs - no successfull attempt found from those locations, Nothing suspicious and Closing as True Positive Escalating (Yes/ No) No.",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule 021-June-20-25 ( 208107 ).xlsx,False Positive,Legitimate user,,Pass,,
337,20-Jun-25,June,Afternoon,208108,AD,Medium,Alert,Saranya,Venkat & Harish,6/20/2025 20:30,6/20/2025 20:32,2.00,6/20/2025 20:40,10.00,6/21/2025 0:30,Resolved,"Triaging steps: checked events all users are using Nord VPN, two users were using different ips checked sign in logs, users are using known apps with known device, IP is clean and location is US, nothing suspicious found, closing as FP, Escalating (Yes/ No) No.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008 -June-20-25 ( 208108 ).xlsx,False Positive,,,Pass,,
338,20-Jun-25,June,Afternoon,208109,AD,Medium,Alert,Saranya,Venkat & Harish,6/20/2025 20:32,6/20/2025 20:37,5.00,6/20/2025 20:45,13.00,6/21/2025 0:32,Resolved,"User Mikkili Raja has done UserManagement - Self-service password reset - success, action count is 2 and the user ID is administrator@arcutis.com, nothing suspicious.",Yes,Rule#211-Global admin password change_AD,Sentinel,Closed,Rule 211-June-20-25 ( 208109 ).xlsx,False Positive,Legitimate user,,Pass,,
339,20-Jun-25,June,Night,208110,AD,Medium,Alert,Harish,Aman,6/20/2025 22:35,6/20/2025 22:36,1.00,6/20/2025 22:40,5.00,6/21/2025 2:35,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No..",No,Rule#017-Tracking Password Changes,Sentinel,closed,Rule 017 - 20th June'25 (208110),False Positive,Legitimate user,,Pass,,
340,20-Jun-25,June,Night,208111,AD,Medium,Alert,Harish,Aman,6/20/2025 22:46,6/20/2025 22:50,4.00,6/20/2025 22:59,13.00,6/21/2025 2:46,Resolved,"Observed the Events Leonard Walsh changed the password successfully and the action count is 2, nothing suspicious closing as false positive",No,Rule#214-Exchange admin password change,Sentinel,Closed,Rule#214 20-May'25 (208111),False Positive,Legitimate user,Working on other alert ,Pass,,
341,20-Jun-25,June,Night,208112,AD,Medium,Incident ,Harish,Aman,6/20/2025 23:23,6/20/2025 23:24,1.00,6/20/2025 23:53,30.00,6/21/2025 3:23,Resolved,"Triaging Steps performed : Check IP Reputation - clean User Name: jxia@arcutis.com Location: CH closure comments Observed the events, checked sign in logs , user using clean IP with known device and known apps, location is CH Escalating (yes/ No) No ",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,,True positive,,Console was not responding.,Pass,,
342,20-Jun-25,June,Night,208113,Box,Medium,Alert,Harish,Aman,6/20/2025 23:30,6/20/2025 23:31,1.00,6/20/2025 23:36,6.00,6/21/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users   downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule 290-June-20-25 (208113),False Positive,Legitimate user,,Pass,,
343,20-Jun-25,June,Night,208114,AD,Medium,Alert,Harish,Aman,6/21/2025 12:23,6/21/2025 12:24,1.00,6/21/2025 12:28,5.00,6/21/2025 16:23,Resolved,"Triaging Steps performed: Initiated by adminjseibert@arcutis.com Closure Comments - checked the events we could see the 4 users were added by ""adminjseibert@arcutis.com"" it is a legitimate activity, IPs was clean, closing as False positive Escalating (yes/ No) No ",No,Rule#003-New User configuration alert,Sentinel,Closed,Rule 003 - 20th June'25 (208114),False Positive,Legitimate user,,Pass,,
344,20-Jun-25,June,Night,208115,sophos,High,Alert,Harish,Aman,6/21/2025 12:24,6/21/2025 12:25,1.00,6/21/2025 12:42,18.00,6/21/2025 13:24,Resolved,"Checked Sophos central, All the sophos services restarted on their own and running for the device ARQ-MBP-052 Rule#280- Detect when One or more Sophos services are missing or not running. ",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sophos,Closed,Rule 280-June-20-25 ( 208115 ),False Positive,Legitimate Asset,Working on other alert ,Pass,,
