S.NO.,Date,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,,,,,,,,,,,,,,,,,,,,
426,19-Sep-25,Afternoon,213098,AD,Medium,Incident,Harish,Venkat & Uday,9/19/2025 20:57,9/19/2025 21:02,5.00,9/19/2025 21:05,8.00,9/20/2025 0:57,Resolved,"Triaging Steps performed: Check IP Reputation - malicious ,User Name: canada@arcutis.com Location: Multiple closure comments Observed the events, no successful sign in observed, checked sign in logs, the are IPs malcious, Sign-in was blocked because it came from an IP address with malicious activity, No successful compromise activity seen closing as TP",No,Rule#043-Anomalous sign-in location by user account and authenticating application,Sentinel,Closed,Rule 043-sept-19-25 (213098),True Positive,,,Pass,,,,,,,,,,,,,,,,,,,,,
427,19-Sep-25,Afternoon,213099,AD,Medium,Alert,Harish,Venkat & Uday,9/19/2025 21:27,9/19/2025 21:30,3.00,9/19/2025 21:36,9.00,9/20/2025 1:27,Resolved,"Checked the events, user jgreenwood@arcutis.com has elevated his role by activating PIM, and location is US, Checked audit logs and sign in logs No suspicious activty found, Escalating : No closing it as FP",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 19th Sept'25 (213099),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
428,19-Sep-25,Night,213100,AD,Medium,Alert,uday,Aman,9/19/2025 22:35,9/19/2025 22:42,7.00,9/19/2025 22:50,15.00,9/20/2025 2:35,Resolved,"Observed the events , 34 users were seen and users have reset there password, action count is less only, clean IPs detected and IPs clean, no malicious activity was seen so, closing as FP.",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule#017- 19th Sept'25 (213100).xlsx,FalsePositive,Legitimate user,conflict error while refreshing,Pass,,,,,,,,,,,,,,,,,,,,,
429,19-Sep-25,Night,213101,Box,Medium,Alert,uday,Aman,9/19/2025 23:30,9/19/2025 23:35,5.00,9/19/2025 23:37,7.00,9/20/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs events ,Grace Kim,Box Admin,
Grace Kimdownloaded business related files from Box, downloaded size (6808445775,117027308888,17956080073) and No malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 - 19th Sept'25(213101).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
430,19-Sep-25,Night,213102,AD,Medium,Alert,uday,Aman,9/20/2025 0:00,9/20/2025 0:04,4.00,9/20/2025 0:26,26.00,9/20/2025 4:00,Resolved,"Triaging steps: By checked the events there is 1 user (ckiser@arcutis.com) triggerd in this alert and by checking the audit logs of the users there were found user accounts was disabled and by checking the signin logs of the users, we could see  successful attempt found after disabling the account.and ip (2603:6081:4901:473b:38ed:d076:95d0:a3c7, 600:1004:b2d8:c103:d811:118f:868d:5fb8
) clean Escalating (Yes/No) No.",No,Rule#283- Attempts to sign in to disabled accounts by IP address,Sentinel,Closed,Rule#283 - 19th Sept'2025 (213102).xlsx,BenignPositive,IP Clean,working on Hendrickson alert,Pass,,,,,,,,,,,,,,,,,,,,,
431,19-Sep-25,Night,213103,AD,Medium,Alert,uday,Aman,9/20/2025 0:22,9/20/2025 0:26,4.00,9/20/2025 0:35,13.00,9/20/2025 4:22,Resolved,"Observed the events , user - adminjseibert@arcutis.com has initiated and configured for the users - kwitzke@arcutis.com, also checked the Ip - 4.150.190.99 is clean, operation name is add user, no malicious activity was seen, closing as FP",No,Rule#003-New User configuration alert,Sentinel,Closed,Rule 003- 19th Sept'25 (213103).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
432,19-Sep-25,Night,213104,AD,Medium,Alert,uday,Aman,9/20/2025 0:30,9/20/2025 0:31,1.00,9/20/2025 0:37,7.00,9/20/2025 4:30,Resolved,"Observed the events , 6 users were seen where all failed attempts were seen and the reason is - Authentication failed during strong authentication request,Access has been blocked,and clean IPs were detected and no malicious activity was seen, closing as FP",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019- 19th Sept'25 ( 213104).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
433,19-Sep-25,Night,213105,AD,Medium,Alert,uday,Aman,9/20/2025 1:27,9/20/2025 1:32,5.00,9/20/2025 1:39,12.00,9/20/2025 5:27,Resolved,"Checked the events, user Lwalsh has elevated his role by activating PIM, and location is US, Checked audit logs and sign in logs No suspicious activty found, Escalating : No closing it as FP",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 19th Sept'25 ( 213105).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
434,19-Sep-25,Night,213106,AD,Low,Alert,uday,Aman,9/20/2025 1:57,9/20/2025 2:01,4.00,9/20/2025 2:05,8.00,9/20/2025 9:57,Resolved,"Triaging Steps performed: Check Ip reputation are clean check history -- no suspicious activities, closure comments: Observed the events, users (jenifer.maclusky@precisionvh.com,rebecca.hisler@the-considered.com,adminckrishnabheema@arcutis.com,
pkejriwal@arcutis.com) location is US, IN and there are Non-Interactive signin logs detected, reason being failed ""[ Due to a configuration change made by your administrator) and sign in logs and user is using known apps and clean ip nothing suspicious . closing as fp",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 19th Sept'25 (213106).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
435,19-Sep-25,Night,213107,AD,Medium,Incident,venkat,Aman,9/19/2025 14:55,9/19/2025 15:00,5.00,9/19/2025 15:00,5.00,9/19/2025 18:55,Resolved,"Triaging Steps performed: Check IP(117.173.18.76, 120.228.113.237, 125.69.195.7, 111.0.81.84) Reputation - malicious ,User Name: canada@arcutis.com Location: CN, closure comments Observed the events, no successful sign in observed, checked sign in logs, the are IPs malcious, Sign-in was blocked because it came from an IP address with malicious activity, No successful compromise activity seen closing as TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,,True Positive,,,Fail,Missing rule id templates,,,,,,,,,,,,,,,,,,,,
436,20-Sep-25,Morning,213108,AD,Medium,Alert,Aman,Harish,9/20/2025 12:34,9/20/2025 12:55,21.00,9/20/2025 13:02,28.00,9/20/2025 16:34,Resolved,"Observed the events , user - eholland@arcutis.com was seen , checked the Ip its clean - 172.56.74.189, no sucessfull login was seen",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,Rule#297- 20th Sept'25 (213108),FalsePositive,Legitimate user,Windows app not connecting ,Pass,,,,,,,,,,,,,,,,,,,,,
437,20-Sep-25,Morning,213109,AD,Medium,Alert,Aman,Harish,9/20/2025 12:57,9/20/2025 13:25,28.00,9/20/2025 13:34,37.00,9/20/2025 16:57,Resolved,"Observed the events , user - jenifer.maclusky@precisionvh.com was seen where it was a failed login attempt , due to unconditional access, also the location is US, also the IP is clean - 170.85.70.172",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 20th Sept'25 (213109),FalsePositive,Legitimate user,Windows app not connecting ,Pass,,,,,,,,,,,,,,,,,,,,,
438,20-Sep-25,Afternoon,213110,AD,Medium,Alert,Harish,sarvesh  & Uday,9/20/2025 20:00,9/20/2025 20:01,1.00,9/20/2025 20:06,6.00,9/21/2025 0:00,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, checked signin logs for the user(mford@arcutis.com,npatel@arcutis.com, pburnett@arcutis.com, tlin@hexagonhs.com, ykarasik@arcutis.com) location is US,IPs(69.112.12.147, 69.122.216.223, 67.80.128.115, 24.44.50.208, 68.196.208.82 ) are clean checked the sign-in logs known location and apps, MFA satisfied No suspicious activities found so closing as FP",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule#008-Sep-20-25 (213110),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
439,20-Sep-25,Afternoon,213111,AD,Medium,Alert,Harish,sarvesh  & Uday,9/20/2025 20:57,9/20/2025 20:58,1.00,9/20/2025 21:02,5.00,9/21/2025 0:57,Resolved,"Checked events the ip is clean [114.241.36.104] user is swang@arcutis.com, checked the signinlogs, the location is CN and The user is using known apps and device , all are failure attempts , No suspicious activity was found closing as fp
 ",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule021-SEP-20th -25 (213111),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
440,20-Sep-25,Night,213112,AD,Medium,Alert,Sarvesh,Aman,9/20/2025 22:35,9/20/2025 22:36,1.00,9/20/2025 22:39,4.00,9/21/2025 2:35,Resolved,"Observed the events , 13 users were seen and users have reset there password   successfully, action count is less than 5, clean IPs detected , no suspicious activity was seen so, closing as FP.",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule#017- 20th Sept'25 (213112).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
441,20-Sep-25,Night,213113,AD,Medium,Alert,Sarvesh,Aman,9/20/2025 23:30,9/20/2025 23:30,0.00,9/20/2025 23:32,2.00,9/21/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs events ,Elaine Lea and Tyrell Holmes downloaded business related files from Box, downloaded size (2886044975, 2113561602) and No malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290- 20th Sept'25 (213113).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
442,20-Sep-25,Night,213114,Box,Medium,Alert,Sarvesh,Aman,9/21/2025 0:35,9/21/2025 0:36,1.00,9/21/2025 0:47,12.00,9/21/2025 4:35,Resolved,"Observed the events , user - pkessler-c@arcutis.com was seen checked the BOX events, he has deleted multiple files and folders, all are related to business purpose like MPC Drafts, TL-000001 V4.0 ARQ-151 Topical Roflumilast Cream 0.3% 60 g Tube.doc, etc. count is less ,no suspicious activity was seen, closing as FP",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295- 20th Sept'25 (213114).xlsx,FalsePositive,Legitimate user,Checking Box events fro the user,Pass,,,,,,,,,,,,,,,,,,,,,
443,20-Sep-25,Night,213115,Box,Medium,Alert,Sarvesh,Aman,9/21/2025 0:37,9/21/2025 0:37,0.00,9/21/2025 0:47,10.00,9/21/2025 4:37,Resolved,"Observed the events , user - pkessler-c@arcutis.com was seen checked the BOX events, he has deleted multiple files and folders, all are related to business purpose like MPC Drafts, TL-000001 V4.0 ARQ-151 Topical Roflumilast Cream 0.3% 60 g Tube.doc, etc. count is less ,no suspicious activity was seen, closing as FP",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295- 20th Sept'25 (213115).xlsx,FalsePositive,Legitimate user,Checking Box events fro the user,Pass,,,,,,,,,,,,,,,,,,,,,
444,20-Sep-25,Night,213116,Box,Medium,Alert,Sarvesh,Aman,9/21/2025 0:39,9/21/2025 0:39,0.00,9/21/2025 0:47,8.00,9/21/2025 4:39,Resolved,"Observed the events , user - pkessler-c@arcutis.com was seen checked the BOX events, he has deleted multiple files and folders, all are related to business purpose like MPC Drafts, TL-000001 V4.0 ARQ-151 Topical Roflumilast Cream 0.3% 60 g Tube.doc, etc. count is less ,no suspicious activity was seen, closing as FP",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295- 20th Sept'25 (213116).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
445,21-Sep-25,Morning,213117,Box,Medium,Alert,Aman,Harish,9/21/2025 12:57,9/21/2025 12:58,1.00,9/21/2025 13:03,6.00,9/21/2025 16:57,Resolved,"Observed the evenst , user , ahosdaghian@arcutis.com was seen also the location was Us and the Ip was clean - 2607:fb91:214d:b08:a57f:5cb2:e086:df7f, no malicous activity was seen",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 21th Sept'25 (213117),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
446,21-Sep-25,Afternoon,213119,AD,Medium,Alert,Harish,sarvesh  & Uday,9/21/2025 20:00,9/21/2025 20:02,2.00,9/21/2025 20:05,5.00,9/22/2025 0:00,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, checked signin logs for the user, pburnett@arcutis.com location is US,IP(69.112.12.147,) is clean checked the sign-in logs user is using known location and apps(Kandji Passport Sandbox) No suspicious activities found so closing as FP",Yes,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule#008-Sep-21-25 (213119),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
447,21-Sep-25,Afternoon,213120,AD,Medium,Alert,Harish,sarvesh  & Uday,9/21/2025 20:57,9/21/2025 21:01,4.00,9/21/2025 21:08,11.00,9/22/2025 0:57,Resolved,"Checked events the ip is clean [114.241.36.104, 185.132.179.119] user is swang@arcutis.com, adminhhanumandla@arcutis.com checked the signinlogs, the location is CN, NL and swang@arcutis.com user is using known apps and device and another user is using VPN ,No suspicious activity was found closing as fp
 ",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule021-SEP-21th -25 (213120),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
448,21-Sep-25,Night,213121,Avanan,Medium,Alert,Sarvesh,"Umika,Venkat,Dhroovi",9/21/2025 22:30,9/21/2025 22:31,1.00,9/21/2025 22:33,3.00,9/22/2025 2:30,Resolved,"Triaging Steps performed : Observed the events, Arcutis user(epark@arcutis.com) sent mail to his own gmail account (ellepark.one@gmail.com), No suspicious mail or activity was detected, Closing as false positive.",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule 267-Sep-21-25 (213121).xlsx,False Positive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
449,22-Sep-25,Morning,213122,Sophos,High,Alert,Ashiesh,"Umika,Venkat&Aman",9/22/2025 10:57,9/22/2025 11:02,5.00,9/22/2025 11:07,10.00,9/22/2025 11:57,Resolved,Cymulate activity-ARC-PC-044,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-Sep-22-25 ( 213122 ).xlsx,BenignPositive,,,Pass,,,,,,,,,,,,,,,,,,,,,
450,22-Sep-25,Morning,213123,AD,Medium,Incident,Saranya,"Umika,Venkat&Aman",9/22/2025 13:24,9/22/2025 13:27,3.00,9/22/2025 13:33,9.00,9/22/2025 17:24,Resolved,"User Name - eholland@arcutis.com, Location: US closure comments Observed the events, as checked sign in logs There was no successful attempt from these IP and IP reputataion is Malicious (203.188.189.5) and No successful compromise activity seen Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,Rule#297-Sep-22-25 ( 213123 ).xlsx,True Positive,,,Pass,,,,,,,,,,,,,,,,,,,,,
451,22-Sep-25,Morning,213124,AD,Low,Alert,Saranya,"Umika,Venkat&Aman",9/22/2025 13:57,9/22/2025 13:59,2.00,9/22/2025 14:04,7.00,9/22/2025 21:57,Resolved,"Observed the evenst , user adminssharma@arcutis.com was seen also the location was Us and the Ipv6 was clean no malicous activity was seen",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-Sep-22-25 ( 213124 ).xlsx,False Positive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
452,22-Sep-25,Afternoon,213125,Sophos,High,Alert,Aman,Sarvesh & Uday,9/22/2025 15:17,9/22/2025 15:20,3.00,9/22/2025 15:37,20.00,9/22/2025 16:17,Resolved,Cymulate activity-ARC-PC-044,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-Sep-22-25 ( 213125),BenignPositive,,Was waiting for confitmation from Yasaswini,Pass,,,,,,,,,,,,,,,,,,,,,
453,22-Sep-25,Afternoon,213126,AD,Medium,Alert,Aman,Sarvesh & Uday,9/22/2025 18:27,9/22/2025 18:42,15.00,9/22/2025 18:45,18.00,9/22/2025 22:27,Resolved,"Observed the events , known Admin - jgreenwood@arcutis.com was seen where checked the sigin logs for the user and no malicios activity was seen",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 22nd Sept'25 ( 213126),FalsePositive,Legitimate user,alert displayed late becz of VPN,Pass,,,,,,,,,,,,,,,,,,,,,
454,22-Sep-25,Afternoon,213127,AD,Medium,Alert,Aman,Sarvesh & Uday,9/22/2025 20:00,9/22/2025 20:02,2.00,9/22/2025 20:06,6.00,9/23/2025 0:00,Resolved,"Observed the events 3 uswrs were seen - pburnett@arcutis.com, tlin@hexagonhs.com, npatel@arcutis.com, also checked the IPs its clean and known users were seen checked the sigins logs too and its clean , no malicous activity was seen",Yes,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule#008-Sep-22-25 (213127),FalsePositive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
455,22-Sep-25,Afternoon,213128,Sophos,High,Alert,Aman,Sarvesh & Uday,9/22/2025 20:52,9/22/2025 20:53,1.00,9/22/2025 20:55,3.00,9/22/2025 21:52,Resolved,Cymulate activity-ARC-PC-044,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-Sep-22-25 ( 213128).xlsx,BenignPositive,,,Pass,,,,,,,,,,,,,,,,,,,,,
456,22-Sep-25,Afternoon,213129,AD,High,Alert,Aman,Sarvesh & Uday,9/22/2025 20:57,9/22/2025 21:00,3.00,9/22/2025 21:04,7.00,9/22/2025 21:57,Resolved,"Observed the events , user - adminahashmi@arcutis.com was seen also it is the same user who initiated the req and it was sucess also checked the sign logs for the same user , no malicious activtiy was seen",No,Rule#033-Authentication Methods Changed for Privileged Account,Sentinel,Closed,Rule 033-Sept-22-25 ( 213129),False Positive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
